Path	x_min	y_min	x_max	y_max	Classid
Data_set/Up/00019_00006.ppm	6	5	23	23	35
Data_set/Up/00019_00007.ppm	5	6	23	25	35
Data_set/Up/00019_00008.ppm	5	6	23	26	35
Data_set/Up/00019_00009.ppm	6	6	26	27	35
Data_set/Up/00019_00010.ppm	6	6	26	27	35
Data_set/Up/00019_00011.ppm	5	6	26	27	35
Data_set/Up/00019_00012.ppm	6	5	28	27	35
Data_set/Up/00019_00013.ppm	6	6	28	28	35
Data_set/Up/00019_00014.ppm	6	5	29	28	35
Data_set/Up/00019_00015.ppm	5	6	29	31	35
Data_set/Up/00019_00016.ppm	6	5	31	31	35
Data_set/Up/00019_00017.ppm	6	6	33	33	35
Data_set/Up/00019_00018.ppm	6	5	33	33	35
Data_set/Up/00019_00019.ppm	6	5	34	34	35
Data_set/Up/00019_00020.ppm	6	6	36	37	35
Data_set/Up/00019_00021.ppm	5	6	37	39	35
Data_set/Up/00019_00022.ppm	5	6	38	40	35
Data_set/Up/00019_00023.ppm	6	5	41	41	35
Data_set/Up/00019_00024.ppm	5	5	41	42	35
Data_set/Up/00019_00025.ppm	6	6	45	46	35
Data_set/Up/00019_00026.ppm	6	5	48	48	35
Data_set/Up/00019_00027.ppm	5	6	51	52	35
Data_set/Up/00019_00028.ppm	5	6	52	55	35
Data_set/Up/00019_00029.ppm	6	6	57	60	35
Data_set/Up/00020_00000.ppm	5	6	24	25	35
Data_set/Up/00020_00001.ppm	6	5	25	24	35
Data_set/Up/00020_00002.ppm	6	6	25	25	35
Data_set/Up/00020_00003.ppm	6	5	27	26	35
Data_set/Up/00020_00004.ppm	5	6	26	27	35
Data_set/Up/00020_00005.ppm	5	6	27	28	35
Data_set/Up/00020_00006.ppm	5	6	28	29	35
Data_set/Up/00020_00007.ppm	6	6	29	29	35
Data_set/Up/00020_00008.ppm	5	5	28	28	35
Data_set/Up/00020_00009.ppm	5	5	29	29	35
Data_set/Up/00020_00010.ppm	5	6	30	31	35
Data_set/Up/00020_00011.ppm	5	5	31	31	35
Data_set/Up/00020_00012.ppm	6	6	34	34	35
Data_set/Up/00020_00013.ppm	6	5	34	33	35
Data_set/Up/00020_00014.ppm	5	6	34	35	35
Data_set/Up/00020_00015.ppm	5	5	36	36	35
Data_set/Up/00020_00016.ppm	5	6	37	38	35
Data_set/Up/00020_00017.ppm	5	5	38	38	35
Data_set/Up/00020_00018.ppm	5	6	40	41	35
Data_set/Up/00020_00019.ppm	5	5	42	42	35
Data_set/Up/00020_00020.ppm	5	5	43	43	35
Data_set/Up/00020_00021.ppm	6	5	46	45	35
Data_set/Up/00020_00022.ppm	6	5	48	47	35
Data_set/Up/00020_00023.ppm	6	6	50	50	35
Data_set/Up/00020_00024.ppm	6	5	53	52	35
Data_set/Up/00020_00025.ppm	5	6	54	55	35
Data_set/Up/00020_00026.ppm	5	5	57	57	35
Data_set/Up/00020_00027.ppm	6	6	64	64	35
Data_set/Up/00020_00028.ppm	7	6	67	66	35
Data_set/Up/00020_00029.ppm	8	8	74	74	35
Data_set/Up/00021_00000.ppm	5	5	21	22	35
Data_set/Up/00021_00001.ppm	6	5	23	23	35
Data_set/Up/00021_00002.ppm	6	5	23	23	35
Data_set/Up/00021_00003.ppm	6	6	25	25	35
Data_set/Up/00021_00004.ppm	6	5	25	24	35
Data_set/Up/00021_00005.ppm	6	6	27	28	35
Data_set/Up/00021_00006.ppm	6	5	27	27	35
Data_set/Up/00021_00007.ppm	6	6	27	28	35
Data_set/Up/00021_00008.ppm	6	6	27	28	35
Data_set/Up/00021_00009.ppm	6	6	27	28	35
Data_set/Up/00021_00010.ppm	5	5	26	27	35
Data_set/Up/00021_00011.ppm	6	5	28	28	35
Data_set/Up/00021_00012.ppm	5	6	28	30	35
Data_set/Up/00021_00013.ppm	6	6	31	32	35
Data_set/Up/00021_00014.ppm	5	6	31	33	35
Data_set/Up/00021_00015.ppm	5	6	31	33	35
Data_set/Up/00021_00016.ppm	5	6	33	34	35
Data_set/Up/00021_00017.ppm	5	5	35	35	35
Data_set/Up/00021_00018.ppm	5	6	37	38	35
Data_set/Up/00021_00019.ppm	5	5	39	39	35
Data_set/Up/00021_00020.ppm	6	6	43	43	35
Data_set/Up/00021_00021.ppm	6	5	46	45	35
Data_set/Up/00021_00022.ppm	5	5	47	47	35
Data_set/Up/00021_00023.ppm	5	6	53	54	35
Data_set/Up/00021_00024.ppm	5	6	59	60	35
Data_set/Up/00021_00025.ppm	6	7	68	68	35
Data_set/Up/00021_00026.ppm	8	8	76	75	35
Data_set/Up/00021_00027.ppm	8	8	88	86	35
Data_set/Up/00021_00028.ppm	11	11	113	109	35
Data_set/Up/00021_00029.ppm	14	13	139	134	35
Data_set/Up/00022_00000.ppm	5	5	32	32	35
Data_set/Up/00022_00001.ppm	5	6	33	34	35
Data_set/Up/00022_00002.ppm	5	5	34	34	35
Data_set/Up/00022_00003.ppm	5	5	32	32	35
Data_set/Up/00022_00004.ppm	5	6	33	34	35
Data_set/Up/00022_00005.ppm	5	6	35	36	35
Data_set/Up/00022_00006.ppm	6	5	35	34	35
Data_set/Up/00022_00007.ppm	5	5	35	35	35
Data_set/Up/00022_00008.ppm	5	5	34	34	35
Data_set/Up/00022_00009.ppm	6	6	35	35	35
Data_set/Up/00022_00010.ppm	6	6	37	37	35
Data_set/Up/00022_00011.ppm	5	6	37	38	35
Data_set/Up/00022_00012.ppm	6	5	40	36	35
Data_set/Up/00022_00013.ppm	6	6	40	37	35
Data_set/Up/00022_00014.ppm	6	6	40	39	35
Data_set/Up/00022_00015.ppm	6	6	40	39	35
Data_set/Up/00022_00016.ppm	5	6	39	39	35
Data_set/Up/00022_00017.ppm	6	6	42	40	35
Data_set/Up/00022_00018.ppm	6	6	42	40	35
Data_set/Up/00022_00019.ppm	6	6	44	42	35
Data_set/Up/00022_00020.ppm	6	6	44	42	35
Data_set/Up/00022_00021.ppm	5	6	44	43	35
Data_set/Up/00022_00022.ppm	5	6	44	43	35
Data_set/Up/00022_00023.ppm	5	6	44	43	35
Data_set/Up/00022_00024.ppm	5	6	44	43	35
Data_set/Up/00022_00025.ppm	5	6	45	44	35
Data_set/Up/00022_00026.ppm	5	6	46	47	35
Data_set/Up/00022_00027.ppm	5	6	47	48	35
Data_set/Up/00022_00028.ppm	6	6	48	48	35
Data_set/Up/00022_00029.ppm	6	6	49	49	35
Data_set/Up/00023_00000.ppm	6	5	24	23	35
Data_set/Up/00023_00001.ppm	5	6	24	25	35
Data_set/Up/00023_00002.ppm	6	5	25	24	35
Data_set/Up/00023_00003.ppm	5	6	25	26	35
Data_set/Up/00023_00004.ppm	5	6	25	27	35
Data_set/Up/00023_00005.ppm	6	5	27	27	35
Data_set/Up/00023_00006.ppm	6	6	28	29	35
Data_set/Up/00023_00007.ppm	6	5	27	27	35
Data_set/Up/00023_00008.ppm	6	6	29	29	35
Data_set/Up/00023_00009.ppm	6	6	30	30	35
Data_set/Up/00023_00010.ppm	6	5	31	30	35
Data_set/Up/00023_00011.ppm	5	6	31	32	35
Data_set/Up/00023_00012.ppm	6	5	32	31	35
Data_set/Up/00023_00013.ppm	5	6	30	32	35
Data_set/Up/00023_00014.ppm	5	5	33	34	35
Data_set/Up/00023_00015.ppm	6	5	35	35	35
Data_set/Up/00023_00016.ppm	6	6	39	39	35
Data_set/Up/00023_00017.ppm	6	6	39	39	35
Data_set/Up/00023_00018.ppm	5	5	40	40	35
Data_set/Up/00023_00019.ppm	5	6	42	43	35
Data_set/Up/00023_00020.ppm	5	5	45	44	35
Data_set/Up/00023_00021.ppm	5	6	48	47	35
Data_set/Up/00023_00022.ppm	5	5	51	50	35
Data_set/Up/00023_00023.ppm	6	6	56	55	35
Data_set/Up/00023_00024.ppm	6	5	60	58	35
Data_set/Up/00023_00025.ppm	7	6	66	64	35
Data_set/Up/00023_00026.ppm	7	7	72	70	35
Data_set/Up/00023_00027.ppm	8	8	84	79	35
Data_set/Up/00023_00028.ppm	9	9	94	91	35
Data_set/Up/00023_00029.ppm	11	10	115	110	35
Data_set/Up/00024_00000.ppm	6	5	26	26	35
Data_set/Up/00024_00001.ppm	5	5	24	26	35
Data_set/Up/00024_00002.ppm	5	5	25	27	35
Data_set/Up/00024_00003.ppm	6	5	26	27	35
Data_set/Up/00024_00004.ppm	6	5	28	29	35
Data_set/Up/00024_00005.ppm	5	5	27	29	35
Data_set/Up/00024_00006.ppm	5	6	29	31	35
Data_set/Up/00024_00007.ppm	6	6	29	30	35
Data_set/Up/00024_00008.ppm	6	5	28	28	35
Data_set/Up/00024_00009.ppm	6	5	30	30	35
Data_set/Up/00024_00010.ppm	5	5	28	30	35
Data_set/Up/00024_00011.ppm	5	5	29	31	35
Data_set/Up/00024_00012.ppm	5	5	31	33	35
Data_set/Up/00024_00013.ppm	5	5	33	35	35
Data_set/Up/00024_00014.ppm	5	6	32	35	35
Data_set/Up/00024_00015.ppm	5	5	31	33	35
Data_set/Up/00024_00016.ppm	5	5	33	35	35
Data_set/Up/00024_00017.ppm	5	6	34	37	35
Data_set/Up/00024_00018.ppm	5	6	35	38	35
Data_set/Up/00024_00019.ppm	5	5	37	40	35
Data_set/Up/00024_00020.ppm	6	6	38	40	35
Data_set/Up/00024_00021.ppm	6	5	39	40	35
Data_set/Up/00024_00022.ppm	6	6	41	43	35
Data_set/Up/00024_00023.ppm	5	5	40	42	35
Data_set/Up/00024_00024.ppm	6	6	42	44	35
Data_set/Up/00024_00025.ppm	5	5	42	45	35
Data_set/Up/00024_00026.ppm	5	6	45	50	35
Data_set/Up/00024_00027.ppm	6	6	48	50	35
Data_set/Up/00024_00028.ppm	6	6	50	51	35
Data_set/Up/00024_00029.ppm	6	5	54	54	35
Data_set/Up/00025_00000.ppm	6	5	25	24	35
Data_set/Up/00025_00001.ppm	6	5	25	25	35
Data_set/Up/00025_00002.ppm	6	5	26	26	35
Data_set/Up/00025_00003.ppm	6	5	27	27	35
Data_set/Up/00025_00004.ppm	6	6	28	29	35
Data_set/Up/00025_00005.ppm	5	6	27	29	35
Data_set/Up/00025_00006.ppm	6	5	28	29	35
Data_set/Up/00025_00007.ppm	5	6	28	31	35
Data_set/Up/00025_00008.ppm	6	6	31	31	35
Data_set/Up/00025_00009.ppm	6	6	30	31	35
Data_set/Up/00025_00010.ppm	6	6	31	32	35
Data_set/Up/00025_00011.ppm	6	5	33	32	35
Data_set/Up/00025_00012.ppm	5	6	32	35	35
Data_set/Up/00025_00013.ppm	6	5	35	34	35
Data_set/Up/00025_00014.ppm	5	5	36	35	35
Data_set/Up/00025_00015.ppm	6	6	38	38	35
Data_set/Up/00025_00016.ppm	6	5	39	39	35
Data_set/Up/00025_00017.ppm	6	6	41	41	35
Data_set/Up/00025_00018.ppm	5	6	43	45	35
Data_set/Up/00025_00019.ppm	5	5	45	45	35
Data_set/Up/00025_00020.ppm	5	5	49	48	35
Data_set/Up/00025_00021.ppm	6	5	53	51	35
Data_set/Up/00025_00022.ppm	6	6	55	54	35
Data_set/Up/00025_00023.ppm	5	6	58	59	35
Data_set/Up/00025_00024.ppm	7	6	64	63	35
Data_set/Up/00025_00025.ppm	7	6	68	67	35
Data_set/Up/00025_00026.ppm	7	7	75	75	35
Data_set/Up/00025_00027.ppm	7	7	81	81	35
Data_set/Up/00025_00028.ppm	9	8	90	89	35
Data_set/Up/00025_00029.ppm	11	11	106	106	35
Data_set/Up/00026_00000.ppm	5	5	22	20	35
Data_set/Up/00026_00001.ppm	5	5	24	22	35
Data_set/Up/00026_00002.ppm	6	5	24	23	35
Data_set/Up/00026_00003.ppm	5	5	26	26	35
Data_set/Up/00026_00004.ppm	5	5	28	28	35
Data_set/Up/00026_00005.ppm	5	6	29	30	35
Data_set/Up/00026_00006.ppm	6	5	30	29	35
Data_set/Up/00026_00007.ppm	5	5	30	30	35
Data_set/Up/00026_00008.ppm	5	6	32	33	35
Data_set/Up/00026_00009.ppm	5	6	33	34	35
Data_set/Up/00026_00010.ppm	5	6	34	35	35
Data_set/Up/00026_00011.ppm	5	5	35	35	35
Data_set/Up/00026_00012.ppm	6	6	36	36	35
Data_set/Up/00026_00013.ppm	5	6	36	37	35
Data_set/Up/00026_00014.ppm	5	5	37	37	35
Data_set/Up/00026_00015.ppm	5	5	39	39	35
Data_set/Up/00026_00016.ppm	5	5	40	40	35
Data_set/Up/00026_00017.ppm	5	5	41	41	35
Data_set/Up/00026_00018.ppm	6	6	44	44	35
Data_set/Up/00026_00019.ppm	6	5	47	46	35
Data_set/Up/00026_00020.ppm	5	5	47	47	35
Data_set/Up/00026_00021.ppm	6	5	52	50	35
Data_set/Up/00026_00022.ppm	6	6	59	56	35
Data_set/Up/00026_00023.ppm	7	6	66	62	35
Data_set/Up/00026_00024.ppm	8	7	73	69	35
Data_set/Up/00026_00025.ppm	7	8	78	76	35
Data_set/Up/00026_00026.ppm	8	7	80	77	35
Data_set/Up/00026_00027.ppm	10	10	95	97	35
Data_set/Up/00026_00028.ppm	10	11	107	110	35
Data_set/Up/00026_00029.ppm	11	11	119	120	35
Data_set/Up/00027_00000.ppm	5	5	20	20	35
Data_set/Up/00027_00001.ppm	6	5	23	22	35
Data_set/Up/00027_00002.ppm	6	6	23	22	35
Data_set/Up/00027_00003.ppm	5	5	25	24	35
Data_set/Up/00027_00004.ppm	5	6	24	25	35
Data_set/Up/00027_00005.ppm	6	6	26	27	35
Data_set/Up/00027_00006.ppm	6	5	27	27	35
Data_set/Up/00027_00007.ppm	6	5	26	26	35
Data_set/Up/00027_00008.ppm	6	6	27	28	35
Data_set/Up/00027_00009.ppm	6	6	28	29	35
Data_set/Up/00027_00010.ppm	6	5	29	29	35
Data_set/Up/00027_00011.ppm	5	6	30	32	35
Data_set/Up/00027_00012.ppm	6	6	32	33	35
Data_set/Up/00027_00013.ppm	6	6	33	34	35
Data_set/Up/00027_00014.ppm	6	6	32	32	35
Data_set/Up/00027_00015.ppm	5	6	33	34	35
Data_set/Up/00027_00016.ppm	6	5	34	33	35
Data_set/Up/00027_00017.ppm	6	5	36	36	35
Data_set/Up/00027_00018.ppm	5	5	35	36	35
Data_set/Up/00027_00019.ppm	6	6	37	38	35
Data_set/Up/00027_00020.ppm	6	6	37	38	35
Data_set/Up/00027_00021.ppm	6	6	38	39	35
Data_set/Up/00027_00022.ppm	6	6	38	39	35
Data_set/Up/00027_00023.ppm	5	6	37	39	35
Data_set/Up/00027_00024.ppm	5	6	37	39	35
Data_set/Up/00027_00025.ppm	5	5	38	39	35
Data_set/Up/00027_00026.ppm	5	5	38	39	35
Data_set/Up/00027_00027.ppm	6	5	40	40	35
Data_set/Up/00027_00028.ppm	6	6	41	42	35
Data_set/Up/00027_00029.ppm	5	5	43	44	35
Data_set/Up/00028_00000.ppm	5	6	20	21	35
Data_set/Up/00028_00001.ppm	5	5	21	21	35
Data_set/Up/00028_00002.ppm	6	5	23	22	35
Data_set/Up/00028_00003.ppm	5	6	23	24	35
Data_set/Up/00028_00004.ppm	5	5	23	24	35
Data_set/Up/00028_00005.ppm	5	5	25	26	35
Data_set/Up/00028_00006.ppm	5	5	25	26	35
Data_set/Up/00028_00007.ppm	6	6	26	27	35
Data_set/Up/00028_00008.ppm	5	5	27	28	35
Data_set/Up/00028_00009.ppm	6	5	28	29	35
Data_set/Up/00028_00010.ppm	6	6	30	31	35
Data_set/Up/00028_00011.ppm	5	6	29	31	35
Data_set/Up/00028_00012.ppm	5	5	30	31	35
Data_set/Up/00028_00013.ppm	5	5	33	34	35
Data_set/Up/00028_00014.ppm	6	6	34	35	35
Data_set/Up/00028_00015.ppm	6	6	35	37	35
Data_set/Up/00028_00016.ppm	6	5	37	36	35
Data_set/Up/00028_00017.ppm	6	5	37	37	35
Data_set/Up/00028_00018.ppm	5	6	38	40	35
Data_set/Up/00028_00019.ppm	5	5	39	39	35
Data_set/Up/00028_00020.ppm	6	5	41	42	35
Data_set/Up/00028_00021.ppm	5	6	43	45	35
Data_set/Up/00028_00022.ppm	6	5	44	44	35
Data_set/Up/00028_00023.ppm	6	6	46	47	35
Data_set/Up/00028_00024.ppm	5	6	47	48	35
Data_set/Up/00028_00025.ppm	5	5	50	48	35
Data_set/Up/00028_00026.ppm	6	6	52	51	35
Data_set/Up/00028_00027.ppm	5	6	52	53	35
Data_set/Up/00028_00028.ppm	5	6	51	52	35
Data_set/Up/00028_00029.ppm	5	6	53	54	35
Data_set/Up/00029_00000.ppm	5	6	34	35	35
Data_set/Up/00029_00001.ppm	5	6	34	34	35
Data_set/Up/00029_00002.ppm	6	6	35	34	35
Data_set/Up/00029_00003.ppm	5	5	34	33	35
Data_set/Up/00029_00004.ppm	6	5	36	33	35
Data_set/Up/00029_00005.ppm	5	5	35	34	35
Data_set/Up/00029_00006.ppm	6	6	36	35	35
Data_set/Up/00029_00007.ppm	5	6	36	36	35
Data_set/Up/00029_00008.ppm	6	6	38	37	35
Data_set/Up/00029_00009.ppm	5	6	38	38	35
Data_set/Up/00029_00010.ppm	6	5	40	38	35
Data_set/Up/00029_00011.ppm	6	5	40	38	35
Data_set/Up/00029_00012.ppm	5	5	40	39	35
Data_set/Up/00029_00013.ppm	6	5	42	41	35
Data_set/Up/00029_00014.ppm	5	6	41	43	35
Data_set/Up/00029_00015.ppm	6	6	42	43	35
Data_set/Up/00029_00016.ppm	5	6	42	44	35
Data_set/Up/00029_00017.ppm	6	5	44	44	35
Data_set/Up/00029_00018.ppm	5	5	44	46	35
Data_set/Up/00029_00019.ppm	5	6	45	48	35
Data_set/Up/00029_00020.ppm	5	5	45	47	35
Data_set/Up/00029_00021.ppm	6	5	47	48	35
Data_set/Up/00029_00022.ppm	5	5	47	49	35
Data_set/Up/00029_00023.ppm	6	5	49	51	35
Data_set/Up/00029_00024.ppm	6	6	50	53	35
Data_set/Up/00029_00025.ppm	6	6	51	53	35
Data_set/Up/00029_00026.ppm	6	6	52	54	35
Data_set/Up/00029_00027.ppm	6	5	53	54	35
Data_set/Up/00029_00028.ppm	6	5	56	56	35
Data_set/Up/00029_00029.ppm	6	6	58	58	35
Data_set/Up/00030_00000.ppm	5	6	20	21	35
Data_set/Up/00030_00001.ppm	6	6	21	21	35
Data_set/Up/00030_00002.ppm	5	6	21	22	35
Data_set/Up/00030_00003.ppm	5	5	22	22	35
Data_set/Up/00030_00004.ppm	5	6	23	24	35
Data_set/Up/00030_00005.ppm	5	6	21	23	35
Data_set/Up/00030_00006.ppm	6	6	23	24	35
Data_set/Up/00030_00007.ppm	5	6	22	24	35
Data_set/Up/00030_00008.ppm	6	6	24	25	35
Data_set/Up/00030_00009.ppm	6	6	25	26	35
Data_set/Up/00030_00010.ppm	5	6	25	27	35
Data_set/Up/00030_00011.ppm	5	6	26	27	35
Data_set/Up/00030_00012.ppm	5	5	27	27	35
Data_set/Up/00030_00013.ppm	6	5	29	28	35
Data_set/Up/00030_00014.ppm	6	5	30	29	35
Data_set/Up/00030_00015.ppm	5	5	30	29	35
Data_set/Up/00030_00016.ppm	5	6	33	33	35
Data_set/Up/00030_00017.ppm	5	5	34	33	35
Data_set/Up/00030_00018.ppm	5	6	36	35	35
Data_set/Up/00030_00019.ppm	6	6	39	37	35
Data_set/Up/00030_00020.ppm	5	6	41	40	35
Data_set/Up/00030_00021.ppm	6	6	44	42	35
Data_set/Up/00030_00022.ppm	5	5	47	44	35
Data_set/Up/00030_00023.ppm	5	6	49	47	35
Data_set/Up/00030_00024.ppm	6	5	52	48	35
Data_set/Up/00030_00025.ppm	6	6	56	52	35
Data_set/Up/00030_00026.ppm	6	5	62	56	35
Data_set/Up/00030_00027.ppm	7	6	67	61	35
Data_set/Up/00030_00028.ppm	6	7	70	67	35
Data_set/Up/00030_00029.ppm	7	6	76	70	35
Data_set/Up/00031_00000.ppm	5	6	20	21	35
Data_set/Up/00031_00001.ppm	6	5	23	21	35
Data_set/Up/00031_00002.ppm	5	5	21	21	35
Data_set/Up/00031_00003.ppm	5	5	22	21	35
Data_set/Up/00031_00004.ppm	5	6	22	24	35
Data_set/Up/00031_00005.ppm	5	6	22	24	35
Data_set/Up/00031_00006.ppm	6	6	24	24	35
Data_set/Up/00031_00007.ppm	6	6	24	24	35
Data_set/Up/00031_00008.ppm	5	5	23	23	35
Data_set/Up/00031_00009.ppm	6	5	25	24	35
Data_set/Up/00031_00010.ppm	6	6	26	26	35
Data_set/Up/00031_00011.ppm	5	6	26	27	35
Data_set/Up/00031_00012.ppm	5	6	27	28	35
Data_set/Up/00031_00013.ppm	5	6	27	29	35
Data_set/Up/00031_00014.ppm	6	6	29	30	35
Data_set/Up/00031_00015.ppm	5	6	29	31	35
Data_set/Up/00031_00016.ppm	5	6	30	32	35
Data_set/Up/00031_00017.ppm	6	6	31	32	35
Data_set/Up/00031_00018.ppm	6	5	31	31	35
Data_set/Up/00031_00019.ppm	5	5	32	33	35
Data_set/Up/00031_00020.ppm	5	6	34	36	35
Data_set/Up/00031_00021.ppm	6	6	35	37	35
Data_set/Up/00031_00022.ppm	5	6	36	39	35
Data_set/Up/00031_00023.ppm	5	6	38	42	35
Data_set/Up/00031_00024.ppm	6	5	41	43	35
Data_set/Up/00031_00025.ppm	6	6	43	46	35
Data_set/Up/00031_00026.ppm	6	6	45	48	35
Data_set/Up/00031_00027.ppm	5	5	47	50	35
Data_set/Up/00031_00028.ppm	5	6	51	55	35
Data_set/Up/00031_00029.ppm	5	6	54	58	35
Data_set/Up/00032_00000.ppm	5	6	22	23	35
Data_set/Up/00032_00001.ppm	6	5	23	22	35
Data_set/Up/00032_00002.ppm	6	5	24	23	35
Data_set/Up/00032_00003.ppm	5	6	23	24	35
Data_set/Up/00032_00004.ppm	6	6	24	24	35
Data_set/Up/00032_00005.ppm	5	6	24	25	35
Data_set/Up/00032_00006.ppm	6	6	25	25	35
Data_set/Up/00032_00007.ppm	5	6	25	26	35
Data_set/Up/00032_00008.ppm	6	5	26	25	35
Data_set/Up/00032_00009.ppm	5	6	27	28	35
Data_set/Up/00032_00010.ppm	5	5	27	27	35
Data_set/Up/00032_00011.ppm	5	6	29	30	35
Data_set/Up/00032_00012.ppm	6	6	32	32	35
Data_set/Up/00032_00013.ppm	6	5	32	31	35
Data_set/Up/00032_00014.ppm	5	5	32	32	35
Data_set/Up/00032_00015.ppm	6	5	33	32	35
Data_set/Up/00032_00016.ppm	6	5	34	33	35
Data_set/Up/00032_00017.ppm	5	6	35	36	35
Data_set/Up/00032_00018.ppm	5	5	36	36	35
Data_set/Up/00032_00019.ppm	6	6	39	39	35
Data_set/Up/00032_00020.ppm	6	5	41	41	35
Data_set/Up/00032_00021.ppm	6	5	42	42	35
Data_set/Up/00032_00022.ppm	5	6	42	44	35
Data_set/Up/00032_00023.ppm	6	6	46	47	35
Data_set/Up/00032_00024.ppm	5	6	47	49	35
Data_set/Up/00032_00025.ppm	6	6	49	50	35
Data_set/Up/00032_00026.ppm	6	5	52	53	35
Data_set/Up/00032_00027.ppm	6	5	54	57	35
Data_set/Up/00032_00028.ppm	6	7	58	63	35
Data_set/Up/00032_00029.ppm	7	6	62	66	35
Data_set/Up/00033_00000.ppm	6	5	22	22	35
Data_set/Up/00033_00001.ppm	6	5	22	22	35
Data_set/Up/00033_00002.ppm	6	5	23	23	35
Data_set/Up/00033_00003.ppm	6	5	23	23	35
Data_set/Up/00033_00004.ppm	5	6	22	24	35
Data_set/Up/00033_00005.ppm	5	5	23	24	35
Data_set/Up/00033_00006.ppm	5	6	23	25	35
Data_set/Up/00033_00007.ppm	5	5	24	25	35
Data_set/Up/00033_00008.ppm	6	5	27	27	35
Data_set/Up/00033_00009.ppm	5	5	27	28	35
Data_set/Up/00033_00010.ppm	6	5	29	28	35
Data_set/Up/00033_00011.ppm	5	5	29	30	35
Data_set/Up/00033_00012.ppm	5	6	32	34	35
Data_set/Up/00033_00013.ppm	5	6	33	35	35
Data_set/Up/00033_00014.ppm	6	5	35	36	35
Data_set/Up/00033_00015.ppm	5	6	37	40	35
Data_set/Up/00033_00016.ppm	5	5	39	41	35
Data_set/Up/00033_00017.ppm	5	5	41	43	35
Data_set/Up/00033_00018.ppm	6	6	43	45	35
Data_set/Up/00033_00019.ppm	6	6	44	46	35
Data_set/Up/00033_00020.ppm	5	5	45	48	35
Data_set/Up/00033_00021.ppm	5	6	49	53	35
Data_set/Up/00033_00022.ppm	6	6	55	58	35
Data_set/Up/00033_00023.ppm	6	7	60	64	35
Data_set/Up/00033_00024.ppm	7	7	64	66	35
Data_set/Up/00033_00025.ppm	6	6	68	67	35
Data_set/Up/00033_00026.ppm	8	8	77	76	35
Data_set/Up/00033_00027.ppm	8	8	82	81	35
Data_set/Up/00033_00028.ppm	9	9	94	93	35
Data_set/Up/00033_00029.ppm	11	10	107	106	35
Data_set/Up/00034_00000.ppm	6	6	27	30	35
Data_set/Up/00034_00001.ppm	6	5	27	29	35
Data_set/Up/00034_00002.ppm	6	5	27	29	35
Data_set/Up/00034_00003.ppm	5	6	27	31	35
Data_set/Up/00034_00004.ppm	6	6	28	31	35
Data_set/Up/00034_00005.ppm	6	6	28	31	35
Data_set/Up/00034_00006.ppm	6	6	29	31	35
Data_set/Up/00034_00007.ppm	6	5	29	30	35
Data_set/Up/00034_00008.ppm	6	6	30	32	35
Data_set/Up/00034_00009.ppm	6	5	30	32	35
Data_set/Up/00034_00010.ppm	6	6	31	34	35
Data_set/Up/00034_00011.ppm	6	5	31	33	35
Data_set/Up/00034_00012.ppm	6	5	32	34	35
Data_set/Up/00034_00013.ppm	5	6	31	35	35
Data_set/Up/00034_00014.ppm	6	6	33	35	35
Data_set/Up/00034_00015.ppm	5	5	32	34	35
Data_set/Up/00034_00016.ppm	5	6	32	35	35
Data_set/Up/00034_00017.ppm	6	5	33	35	35
Data_set/Up/00034_00018.ppm	6	5	34	36	35
Data_set/Up/00034_00019.ppm	5	6	33	38	35
Data_set/Up/00034_00020.ppm	6	5	34	37	35
Data_set/Up/00034_00021.ppm	6	6	34	39	35
Data_set/Up/00034_00022.ppm	6	5	34	39	35
Data_set/Up/00034_00023.ppm	5	6	33	40	35
Data_set/Up/00034_00024.ppm	6	5	35	40	35
Data_set/Up/00034_00025.ppm	5	5	35	41	35
Data_set/Up/00034_00026.ppm	6	5	37	42	35
Data_set/Up/00034_00027.ppm	5	5	36	43	35
Data_set/Up/00034_00028.ppm	5	6	36	45	35
Data_set/Up/00034_00029.ppm	5	6	37	46	35
Data_set/Up/00035_00000.ppm	5	5	21	20	35
Data_set/Up/00035_00001.ppm	5	5	21	20	35
Data_set/Up/00035_00002.ppm	5	5	22	21	35
Data_set/Up/00035_00003.ppm	5	6	23	23	35
Data_set/Up/00035_00004.ppm	6	6	25	24	35
Data_set/Up/00035_00005.ppm	6	5	26	24	35
Data_set/Up/00035_00006.ppm	6	6	27	26	35
Data_set/Up/00035_00007.ppm	6	5	27	25	35
Data_set/Up/00035_00008.ppm	5	5	27	26	35
Data_set/Up/00035_00009.ppm	6	6	29	28	35
Data_set/Up/00035_00010.ppm	6	6	30	29	35
Data_set/Up/00035_00011.ppm	6	5	31	29	35
Data_set/Up/00035_00012.ppm	5	5	31	30	35
Data_set/Up/00035_00013.ppm	6	5	32	30	35
Data_set/Up/00035_00014.ppm	6	5	33	30	35
Data_set/Up/00035_00015.ppm	5	5	32	30	35
Data_set/Up/00035_00016.ppm	5	6	32	31	35
Data_set/Up/00035_00017.ppm	5	6	33	33	35
Data_set/Up/00035_00018.ppm	5	5	34	33	35
Data_set/Up/00035_00019.ppm	6	6	36	35	35
Data_set/Up/00035_00020.ppm	6	5	38	36	35
Data_set/Up/00035_00021.ppm	6	5	39	37	35
Data_set/Up/00035_00022.ppm	6	5	41	39	35
Data_set/Up/00035_00023.ppm	5	5	42	41	35
Data_set/Up/00035_00024.ppm	5	5	45	44	35
